success,failure,stuck,success_percent,failure_percent,stuck_percent
210,111,0,0.6542,0.3458,0.0
210,111,1,0.6522,0.3447,0.0031
211,111,0,0.6553,0.3447,0.0
211,111,1,0.6533,0.3437,0.0031
212,111,0,0.6563,0.3437,0.0
212,111,1,0.6543,0.3426,0.0031
213,111,0,0.6574,0.3426,0.0
213,111,1,0.6554,0.3415,0.0031
213,111,2,0.6534,0.3405,0.0061
214,111,1,0.6564,0.3405,0.0031
214,111,2,0.6544,0.3394,0.0061
214,111,3,0.6524,0.3384,0.0091
215,111,2,0.6555,0.3384,0.0061
216,111,1,0.6585,0.3384,0.003
217,111,0,0.6616,0.3384,0.0
217,111,1,0.6596,0.3374,0.003
218,111,0,0.6626,0.3374,0.0
218,111,1,0.6606,0.3364,0.003
219,111,0,0.6636,0.3364,0.0
219,111,1,0.6616,0.3353,0.003
220,111,0,0.6647,0.3353,0.0
220,111,1,0.6627,0.3343,0.003
221,111,0,0.6657,0.3343,0.0
221,111,1,0.6637,0.3333,0.003
222,111,0,0.6667,0.3333,0.0
222,111,1,0.6647,0.3323,0.003
222,111,2,0.6627,0.3313,0.006
223,111,1,0.6657,0.3313,0.003
224,111,0,0.6687,0.3313,0.0
224,111,1,0.6667,0.3304,0.003
224,112,0,0.6667,0.3333,0.0
224,112,1,0.6647,0.3323,0.003
225,112,0,0.6677,0.3323,0.0
226,112,0,0.6686,0.3314,0.0
226,112,1,0.6667,0.3304,0.0029
227,112,0,0.6696,0.3304,0.0
227,112,1,0.6676,0.3294,0.0029
228,112,0,0.6706,0.3294,0.0
228,112,1,0.6686,0.3284,0.0029
228,112,2,0.6667,0.3275,0.0058
229,112,1,0.6696,0.3275,0.0029
229,112,2,0.6676,0.3265,0.0058
230,112,1,0.6706,0.3265,0.0029
231,112,0,0.6735,0.3265,0.0
231,112,1,0.6715,0.3256,0.0029
231,112,2,0.6696,0.3246,0.0058
232,112,1,0.6725,0.3246,0.0029
232,112,2,0.6705,0.3237,0.0058
233,112,1,0.6734,0.3237,0.0029
234,112,0,0.6763,0.3237,0.0
235,112,0,0.6772,0.3228,0.0
235,112,1,0.6753,0.3218,0.0029
236,112,0,0.6782,0.3218,0.0
236,112,1,0.6762,0.3209,0.0029
237,112,0,0.6791,0.3209,0.0
237,112,1,0.6771,0.32,0.0029
238,112,0,0.68,0.32,0.0
238,112,1,0.6781,0.3191,0.0028
238,112,2,0.6761,0.3182,0.0057
239,112,1,0.679,0.3182,0.0028
240,112,0,0.6818,0.3182,0.0
240,112,1,0.6799,0.3173,0.0028
240,112,2,0.678,0.3164,0.0056
241,112,1,0.6808,0.3164,0.0028
242,112,0,0.6836,0.3164,0.0
243,112,0,0.6845,0.3155,0.0
244,112,0,0.6854,0.3146,0.0
245,112,0,0.6863,0.3137,0.0
245,112,1,0.6844,0.3128,0.0028
246,112,0,0.6872,0.3128,0.0
247,112,0,0.688,0.312,0.0
247,112,1,0.6861,0.3111,0.0028
247,112,2,0.6842,0.3102,0.0055
248,112,1,0.687,0.3102,0.0028
249,112,0,0.6898,0.3102,0.0
249,112,1,0.6878,0.3094,0.0028
250,112,0,0.6906,0.3094,0.0
250,112,1,0.6887,0.3085,0.0028
250,112,2,0.6868,0.3077,0.0055
250,112,3,0.6849,0.3068,0.0082
251,112,2,0.6877,0.3068,0.0055
252,112,1,0.6904,0.3068,0.0027
252,112,2,0.6885,0.306,0.0055
253,112,1,0.6913,0.306,0.0027
254,112,0,0.694,0.306,0.0
254,112,1,0.6921,0.3052,0.0027
255,112,1,0.6929,0.3043,0.0027
256,112,0,0.6957,0.3043,0.0
256,112,1,0.6938,0.3035,0.0027
256,112,2,0.6919,0.3027,0.0054
256,112,3,0.69,0.3019,0.0081
257,112,2,0.6927,0.3019,0.0054
258,112,2,0.6935,0.3011,0.0054
258,112,3,0.6917,0.3003,0.008
259,112,2,0.6944,0.3003,0.0054
260,112,1,0.6971,0.3003,0.0027
261,112,1,0.6979,0.2995,0.0027
261,113,0,0.6979,0.3021,0.0
261,113,1,0.696,0.3013,0.0027
261,113,2,0.6941,0.3005,0.0053
261,113,3,0.6923,0.2997,0.008
261,113,4,0.6905,0.2989,0.0106
261,114,3,0.6905,0.3016,0.0079
261,115,2,0.6905,0.3042,0.0053
261,116,1,0.6905,0.3069,0.0026
261,117,0,0.6905,0.3095,0.0
261,117,1,0.6887,0.3087,0.0026
262,117,0,0.6913,0.3087,0.0
262,117,1,0.6895,0.3079,0.0026
262,117,2,0.6877,0.3071,0.0052
263,117,1,0.6903,0.3071,0.0026
264,117,0,0.6929,0.3071,0.0
264,117,1,0.6911,0.3063,0.0026
265,117,0,0.6937,0.3063,0.0
265,117,1,0.6919,0.3055,0.0026
266,117,0,0.6945,0.3055,0.0
266,117,1,0.6927,0.3047,0.0026
267,117,1,0.6935,0.3039,0.0026
268,117,0,0.6961,0.3039,0.0
268,117,1,0.6943,0.3031,0.0026
269,117,0,0.6969,0.3031,0.0
