success,failure,stuck,success_percent,failure_percent
400,456,3424,0.4673,0.5327
400,457,3424,0.4667,0.5333
400,457,3425,0.4667,0.5333
400,457,3426,0.4667,0.5333
400,457,3427,0.4667,0.5333
401,457,3427,0.4674,0.5326
402,457,3427,0.468,0.532
402,457,3428,0.468,0.532
403,457,3428,0.4686,0.5314
404,457,3428,0.4692,0.5308
405,457,3428,0.4698,0.5302
405,457,3429,0.4698,0.5302
405,457,3430,0.4698,0.5302
405,457,3431,0.4698,0.5302
405,457,3432,0.4698,0.5302
405,458,3432,0.4693,0.5307
405,458,3433,0.4693,0.5307
405,459,3433,0.4688,0.5312
405,459,3434,0.4688,0.5312
405,459,3435,0.4688,0.5312
406,459,3435,0.4694,0.5306
406,459,3436,0.4694,0.5306
406,459,3437,0.4694,0.5306
407,459,3437,0.47,0.53
407,459,3438,0.47,0.53
408,459,3438,0.4706,0.5294
409,459,3438,0.4712,0.5288
410,459,3438,0.4718,0.5282
410,459,3439,0.4718,0.5282
410,459,3440,0.4718,0.5282
411,459,3440,0.4724,0.5276
411,459,3441,0.4724,0.5276
411,459,3442,0.4724,0.5276
411,459,3443,0.4724,0.5276
411,459,3444,0.4724,0.5276
411,459,3445,0.4724,0.5276
412,459,3445,0.473,0.527
413,459,3445,0.4736,0.5264
413,459,3446,0.4736,0.5264
413,459,3447,0.4736,0.5264
413,459,3448,0.4736,0.5264
413,459,3449,0.4736,0.5264
413,459,3450,0.4736,0.5264
414,459,3450,0.4742,0.5258
414,459,3451,0.4742,0.5258
414,459,3452,0.4742,0.5258
415,459,3452,0.4748,0.5252
415,459,3453,0.4748,0.5252
416,459,3453,0.4754,0.5246
417,459,3453,0.476,0.524
417,459,3454,0.476,0.524
417,460,3454,0.4755,0.5245
418,460,3454,0.4761,0.5239
418,460,3455,0.4761,0.5239
419,460,3455,0.4767,0.5233
419,460,3456,0.4767,0.5233
419,460,3457,0.4767,0.5233
419,460,3458,0.4767,0.5233
420,460,3458,0.4773,0.5227
420,460,3459,0.4773,0.5227
421,460,3459,0.4779,0.5221
422,460,3459,0.4785,0.5215
423,460,3459,0.479,0.521
423,460,3460,0.479,0.521
423,460,3461,0.479,0.521
423,461,3461,0.4785,0.5215
423,462,3461,0.478,0.522
423,462,3462,0.478,0.522
423,462,3463,0.478,0.522
423,462,3464,0.478,0.522
423,463,3464,0.4774,0.5226
423,464,3464,0.4769,0.5231
423,465,3464,0.4764,0.5236
423,465,3465,0.4764,0.5236
423,465,3466,0.4764,0.5236
424,465,3466,0.4769,0.5231
424,465,3467,0.4769,0.5231
425,465,3467,0.4775,0.5225
425,465,3468,0.4775,0.5225
425,465,3469,0.4775,0.5225
425,465,3470,0.4775,0.5225
425,465,3471,0.4775,0.5225
425,465,3472,0.4775,0.5225
426,465,3472,0.4781,0.5219
427,465,3472,0.4787,0.5213
427,465,3473,0.4787,0.5213
427,465,3474,0.4787,0.5213
427,465,3475,0.4787,0.5213
427,465,3476,0.4787,0.5213
427,465,3477,0.4787,0.5213
427,465,3478,0.4787,0.5213
427,465,3479,0.4787,0.5213
427,465,3480,0.4787,0.5213
427,465,3481,0.4787,0.5213
427,465,3482,0.4787,0.5213
427,465,3483,0.4787,0.5213
427,465,3484,0.4787,0.5213
427,465,3485,0.4787,0.5213
427,465,3486,0.4787,0.5213
427,465,3487,0.4787,0.5213
427,465,3488,0.4787,0.5213
427,465,3489,0.4787,0.5213
427,465,3490,0.4787,0.5213
427,465,3491,0.4787,0.5213
427,465,3492,0.4787,0.5213
427,465,3493,0.4787,0.5213
427,465,3494,0.4787,0.5213
427,465,3495,0.4787,0.5213
427,465,3496,0.4787,0.5213
427,465,3497,0.4787,0.5213
428,465,3497,0.4793,0.5207
428,465,3498,0.4793,0.5207
428,465,3499,0.4793,0.5207
428,465,3500,0.4793,0.5207
428,465,3501,0.4793,0.5207
428,465,3502,0.4793,0.5207
429,465,3502,0.4799,0.5201
430,465,3502,0.4804,0.5196
430,465,3503,0.4804,0.5196
430,465,3504,0.4804,0.5196
431,465,3504,0.481,0.519
431,465,3505,0.481,0.519
431,465,3506,0.481,0.519
432,465,3506,0.4816,0.5184
432,465,3507,0.4816,0.5184
433,465,3507,0.4822,0.5178
433,466,3507,0.4816,0.5184
433,466,3508,0.4816,0.5184
433,466,3509,0.4816,0.5184
433,466,3510,0.4816,0.5184
433,466,3511,0.4816,0.5184
433,466,3512,0.4816,0.5184
433,467,3512,0.4811,0.5189
433,467,3513,0.4811,0.5189
433,467,3514,0.4811,0.5189
433,467,3515,0.4811,0.5189
433,467,3516,0.4811,0.5189
433,467,3517,0.4811,0.5189
433,467,3518,0.4811,0.5189
433,467,3519,0.4811,0.5189
433,467,3520,0.4811,0.5189
433,467,3521,0.4811,0.5189
433,467,3522,0.4811,0.5189
433,467,3523,0.4811,0.5189
433,467,3524,0.4811,0.5189
433,468,3524,0.4806,0.5194
433,468,3525,0.4806,0.5194
433,468,3526,0.4806,0.5194
433,468,3527,0.4806,0.5194
433,468,3528,0.4806,0.5194
433,469,3528,0.48,0.52
433,469,3529,0.48,0.52
433,470,3529,0.4795,0.5205
433,470,3530,0.4795,0.5205
433,470,3531,0.4795,0.5205
433,470,3532,0.4795,0.5205
433,470,3533,0.4795,0.5205
433,470,3534,0.4795,0.5205
433,470,3535,0.4795,0.5205
433,470,3536,0.4795,0.5205
433,470,3537,0.4795,0.5205
433,470,3538,0.4795,0.5205
433,470,3539,0.4795,0.5205
433,470,3540,0.4795,0.5205
433,471,3540,0.479,0.521
433,471,3541,0.479,0.521
433,471,3542,0.479,0.521
433,471,3543,0.479,0.521
433,471,3544,0.479,0.521
433,471,3545,0.479,0.521
433,471,3546,0.479,0.521
433,471,3547,0.479,0.521
433,471,3548,0.479,0.521
433,471,3549,0.479,0.521
433,471,3550,0.479,0.521
433,471,3551,0.479,0.521
433,471,3552,0.479,0.521
433,471,3553,0.479,0.521
433,471,3554,0.479,0.521
433,471,3555,0.479,0.521
433,471,3556,0.479,0.521
433,471,3557,0.479,0.521
433,471,3558,0.479,0.521
433,471,3559,0.479,0.521
433,472,3559,0.4785,0.5215
433,472,3560,0.4785,0.5215
433,472,3561,0.4785,0.5215
433,472,3562,0.4785,0.5215
433,472,3563,0.4785,0.5215
434,472,3563,0.479,0.521
434,473,3563,0.4785,0.5215
434,473,3564,0.4785,0.5215
434,473,3565,0.4785,0.5215
434,473,3566,0.4785,0.5215
435,473,3566,0.4791,0.5209
435,473,3567,0.4791,0.5209
435,473,3568,0.4791,0.5209
436,473,3568,0.4796,0.5204
436,473,3569,0.4796,0.5204
436,473,3570,0.4796,0.5204
436,473,3571,0.4796,0.5204
436,473,3572,0.4796,0.5204
436,473,3573,0.4796,0.5204
436,474,3573,0.4791,0.5209
436,474,3574,0.4791,0.5209
436,474,3575,0.4791,0.5209
436,474,3576,0.4791,0.5209
436,474,3577,0.4791,0.5209
436,474,3578,0.4791,0.5209
436,474,3579,0.4791,0.5209
436,474,3580,0.4791,0.5209
436,474,3581,0.4791,0.5209
436,474,3582,0.4791,0.5209
436,474,3583,0.4791,0.5209
436,474,3584,0.4791,0.5209
436,474,3585,0.4791,0.5209
436,474,3586,0.4791,0.5209
436,474,3587,0.4791,0.5209
436,474,3588,0.4791,0.5209
436,474,3589,0.4791,0.5209
436,474,3590,0.4791,0.5209
436,474,3591,0.4791,0.5209
436,474,3592,0.4791,0.5209
436,474,3593,0.4791,0.5209
436,474,3594,0.4791,0.5209
436,474,3595,0.4791,0.5209
436,474,3596,0.4791,0.5209
436,474,3597,0.4791,0.5209
436,475,3597,0.4786,0.5214
436,475,3598,0.4786,0.5214
436,475,3599,0.4786,0.5214
436,475,3600,0.4786,0.5214
436,475,3601,0.4786,0.5214
436,475,3602,0.4786,0.5214
436,475,3603,0.4786,0.5214
436,475,3604,0.4786,0.5214
436,475,3605,0.4786,0.5214
436,475,3606,0.4786,0.5214
436,475,3607,0.4786,0.5214
436,475,3608,0.4786,0.5214
436,475,3609,0.4786,0.5214
436,475,3610,0.4786,0.5214
436,475,3611,0.4786,0.5214
437,475,3611,0.4792,0.5208
437,475,3612,0.4792,0.5208
437,475,3613,0.4792,0.5208
437,475,3614,0.4792,0.5208
437,475,3615,0.4792,0.5208
437,475,3616,0.4792,0.5208
437,475,3617,0.4792,0.5208
437,475,3618,0.4792,0.5208
437,475,3619,0.4792,0.5208
437,475,3620,0.4792,0.5208
437,475,3621,0.4792,0.5208
437,475,3622,0.4792,0.5208
437,475,3623,0.4792,0.5208
437,475,3624,0.4792,0.5208
437,475,3625,0.4792,0.5208
437,475,3626,0.4792,0.5208
437,475,3627,0.4792,0.5208
437,476,3627,0.4786,0.5214
438,476,3627,0.4792,0.5208
438,476,3628,0.4792,0.5208
438,476,3629,0.4792,0.5208
438,476,3630,0.4792,0.5208
438,476,3631,0.4792,0.5208
438,476,3632,0.4792,0.5208
438,476,3633,0.4792,0.5208
438,476,3634,0.4792,0.5208
438,476,3635,0.4792,0.5208
439,476,3635,0.4798,0.5202
439,476,3636,0.4798,0.5202
439,476,3637,0.4798,0.5202
439,476,3638,0.4798,0.5202
439,476,3639,0.4798,0.5202
439,476,3640,0.4798,0.5202
439,476,3641,0.4798,0.5202
439,476,3642,0.4798,0.5202
439,476,3643,0.4798,0.5202
439,476,3644,0.4798,0.5202
439,476,3645,0.4798,0.5202
439,476,3646,0.4798,0.5202
439,476,3647,0.4798,0.5202
439,476,3648,0.4798,0.5202
439,476,3649,0.4798,0.5202
439,476,3650,0.4798,0.5202
439,476,3651,0.4798,0.5202
439,476,3652,0.4798,0.5202
439,476,3653,0.4798,0.5202
439,476,3654,0.4798,0.5202
439,476,3655,0.4798,0.5202
439,476,3656,0.4798,0.5202
439,476,3657,0.4798,0.5202
439,476,3658,0.4798,0.5202
439,476,3659,0.4798,0.5202
439,476,3660,0.4798,0.5202
439,476,3661,0.4798,0.5202
439,476,3662,0.4798,0.5202
439,476,3663,0.4798,0.5202
439,476,3664,0.4798,0.5202
439,476,3665,0.4798,0.5202
439,476,3666,0.4798,0.5202
439,476,3667,0.4798,0.5202
439,476,3668,0.4798,0.5202
439,476,3669,0.4798,0.5202
439,476,3670,0.4798,0.5202
439,476,3671,0.4798,0.5202
439,476,3672,0.4798,0.5202
439,476,3673,0.4798,0.5202
440,476,3673,0.4803,0.5197
440,476,3674,0.4803,0.5197
440,477,3674,0.4798,0.5202
440,477,3675,0.4798,0.5202
440,477,3676,0.4798,0.5202
440,477,3677,0.4798,0.5202
440,477,3678,0.4798,0.5202
440,477,3679,0.4798,0.5202
440,477,3680,0.4798,0.5202
440,478,3680,0.4793,0.5207
440,478,3681,0.4793,0.5207
440,478,3682,0.4793,0.5207
440,478,3683,0.4793,0.5207
440,478,3684,0.4793,0.5207
440,478,3685,0.4793,0.5207
440,478,3686,0.4793,0.5207
440,478,3687,0.4793,0.5207
440,478,3688,0.4793,0.5207
440,478,3689,0.4793,0.5207
440,478,3690,0.4793,0.5207
440,478,3691,0.4793,0.5207
440,478,3692,0.4793,0.5207
440,478,3693,0.4793,0.5207
440,478,3694,0.4793,0.5207
440,478,3695,0.4793,0.5207
440,478,3696,0.4793,0.5207
440,478,3697,0.4793,0.5207
440,478,3698,0.4793,0.5207
440,478,3699,0.4793,0.5207
440,478,3700,0.4793,0.5207
440,478,3701,0.4793,0.5207
440,478,3702,0.4793,0.5207
440,478,3703,0.4793,0.5207
440,478,3704,0.4793,0.5207
440,478,3705,0.4793,0.5207
440,479,3705,0.4788,0.5212
440,479,3706,0.4788,0.5212
440,479,3707,0.4788,0.5212
440,479,3708,0.4788,0.5212
440,479,3709,0.4788,0.5212
440,479,3710,0.4788,0.5212
440,479,3711,0.4788,0.5212
440,479,3712,0.4788,0.5212
440,479,3713,0.4788,0.5212
440,479,3714,0.4788,0.5212
440,479,3715,0.4788,0.5212
440,479,3716,0.4788,0.5212
440,479,3717,0.4788,0.5212
440,479,3718,0.4788,0.5212
441,479,3718,0.4793,0.5207
441,479,3719,0.4793,0.5207
441,479,3720,0.4793,0.5207
441,479,3721,0.4793,0.5207
441,479,3722,0.4793,0.5207
442,479,3722,0.4799,0.5201
442,479,3723,0.4799,0.5201
442,479,3724,0.4799,0.5201
442,479,3725,0.4799,0.5201
442,479,3726,0.4799,0.5201
442,479,3727,0.4799,0.5201
442,479,3728,0.4799,0.5201
442,479,3729,0.4799,0.5201
443,479,3729,0.4805,0.5195
443,479,3730,0.4805,0.5195
443,479,3731,0.4805,0.5195
443,479,3732,0.4805,0.5195
443,480,3732,0.48,0.52
443,480,3733,0.48,0.52
443,480,3734,0.48,0.52
443,480,3735,0.48,0.52
443,480,3736,0.48,0.52
443,481,3736,0.4794,0.5206
443,481,3737,0.4794,0.5206
443,481,3738,0.4794,0.5206
443,481,3739,0.4794,0.5206
443,481,3740,0.4794,0.5206
443,481,3741,0.4794,0.5206
443,481,3742,0.4794,0.5206
443,481,3743,0.4794,0.5206
443,481,3744,0.4794,0.5206
443,481,3745,0.4794,0.5206
443,481,3746,0.4794,0.5206
443,481,3747,0.4794,0.5206
443,481,3748,0.4794,0.5206
443,481,3749,0.4794,0.5206
443,481,3750,0.4794,0.5206
443,481,3751,0.4794,0.5206
443,481,3752,0.4794,0.5206
443,481,3753,0.4794,0.5206
443,481,3754,0.4794,0.5206
443,481,3755,0.4794,0.5206
443,481,3756,0.4794,0.5206
443,481,3757,0.4794,0.5206
443,481,3758,0.4794,0.5206
443,481,3759,0.4794,0.5206
443,481,3760,0.4794,0.5206
443,481,3761,0.4794,0.5206
443,481,3762,0.4794,0.5206
443,481,3763,0.4794,0.5206
443,481,3764,0.4794,0.5206
443,481,3765,0.4794,0.5206
443,482,3765,0.4789,0.5211
443,482,3766,0.4789,0.5211
443,482,3767,0.4789,0.5211
444,482,3767,0.4795,0.5205
444,482,3768,0.4795,0.5205
444,482,3769,0.4795,0.5205
444,482,3770,0.4795,0.5205
445,482,3770,0.48,0.52
445,482,3771,0.48,0.52
445,482,3772,0.48,0.52
445,482,3773,0.48,0.52
445,482,3774,0.48,0.52
445,482,3775,0.48,0.52
445,482,3776,0.48,0.52
445,482,3777,0.48,0.52
445,483,3777,0.4795,0.5205
445,483,3778,0.4795,0.5205
445,483,3779,0.4795,0.5205
445,483,3780,0.4795,0.5205
445,483,3781,0.4795,0.5205
445,484,3781,0.479,0.521
445,484,3782,0.479,0.521
445,484,3783,0.479,0.521
446,484,3783,0.4796,0.5204
446,484,3784,0.4796,0.5204
446,484,3785,0.4796,0.5204
446,484,3786,0.4796,0.5204
446,484,3787,0.4796,0.5204
446,484,3788,0.4796,0.5204
446,484,3789,0.4796,0.5204
446,484,3790,0.4796,0.5204
446,484,3791,0.4796,0.5204
446,484,3792,0.4796,0.5204
446,484,3793,0.4796,0.5204
446,484,3794,0.4796,0.5204
446,484,3795,0.4796,0.5204
447,484,3795,0.4801,0.5199
447,484,3796,0.4801,0.5199
448,484,3796,0.4807,0.5193
448,485,3796,0.4802,0.5198
448,486,3796,0.4797,0.5203
448,486,3797,0.4797,0.5203
448,486,3798,0.4797,0.5203
448,486,3799,0.4797,0.5203
448,486,3800,0.4797,0.5203
448,486,3801,0.4797,0.5203
448,486,3802,0.4797,0.5203
448,486,3803,0.4797,0.5203
448,486,3804,0.4797,0.5203
448,486,3805,0.4797,0.5203
448,486,3806,0.4797,0.5203
448,486,3807,0.4797,0.5203
448,486,3808,0.4797,0.5203
448,486,3809,0.4797,0.5203
448,486,3810,0.4797,0.5203
448,486,3811,0.4797,0.5203
448,486,3812,0.4797,0.5203
448,486,3813,0.4797,0.5203
448,486,3814,0.4797,0.5203
448,486,3815,0.4797,0.5203
448,486,3816,0.4797,0.5203
448,486,3817,0.4797,0.5203
448,486,3818,0.4797,0.5203
448,486,3819,0.4797,0.5203
448,486,3820,0.4797,0.5203
448,486,3821,0.4797,0.5203
448,486,3822,0.4797,0.5203
448,486,3823,0.4797,0.5203
448,486,3824,0.4797,0.5203
448,486,3825,0.4797,0.5203
448,486,3826,0.4797,0.5203
448,486,3827,0.4797,0.5203
448,486,3828,0.4797,0.5203
448,486,3829,0.4797,0.5203
448,486,3830,0.4797,0.5203
448,487,3830,0.4791,0.5209
449,487,3830,0.4797,0.5203
449,487,3831,0.4797,0.5203
449,487,3832,0.4797,0.5203
449,487,3833,0.4797,0.5203
449,487,3834,0.4797,0.5203
449,487,3835,0.4797,0.5203
449,487,3836,0.4797,0.5203
449,487,3837,0.4797,0.5203
449,487,3838,0.4797,0.5203
449,487,3839,0.4797,0.5203
449,487,3840,0.4797,0.5203
449,488,3840,0.4792,0.5208
449,488,3841,0.4792,0.5208
449,488,3842,0.4792,0.5208
449,488,3843,0.4792,0.5208
449,488,3844,0.4792,0.5208
449,488,3845,0.4792,0.5208
449,488,3846,0.4792,0.5208
449,488,3847,0.4792,0.5208
449,489,3847,0.4787,0.5213
449,490,3847,0.4782,0.5218
449,490,3848,0.4782,0.5218
449,490,3849,0.4782,0.5218
449,490,3850,0.4782,0.5218
449,490,3851,0.4782,0.5218
449,490,3852,0.4782,0.5218
449,490,3853,0.4782,0.5218
449,491,3853,0.4777,0.5223
449,491,3854,0.4777,0.5223
449,491,3855,0.4777,0.5223
449,491,3856,0.4777,0.5223
449,491,3857,0.4777,0.5223
449,491,3858,0.4777,0.5223
449,491,3859,0.4777,0.5223
449,491,3860,0.4777,0.5223
449,491,3861,0.4777,0.5223
449,491,3862,0.4777,0.5223
449,491,3863,0.4777,0.5223
449,491,3864,0.4777,0.5223
449,492,3864,0.4772,0.5228
449,492,3865,0.4772,0.5228
449,492,3866,0.4772,0.5228
449,492,3867,0.4772,0.5228
449,492,3868,0.4772,0.5228
449,492,3869,0.4772,0.5228
449,492,3870,0.4772,0.5228
449,492,3871,0.4772,0.5228
449,492,3872,0.4772,0.5228
449,492,3873,0.4772,0.5228
449,492,3874,0.4772,0.5228
449,492,3875,0.4772,0.5228
449,493,3875,0.4766,0.5234
449,493,3876,0.4766,0.5234
449,493,3877,0.4766,0.5234
449,493,3878,0.4766,0.5234
449,493,3879,0.4766,0.5234
449,493,3880,0.4766,0.5234
449,493,3881,0.4766,0.5234
449,493,3882,0.4766,0.5234
449,493,3883,0.4766,0.5234
449,493,3884,0.4766,0.5234
449,493,3885,0.4766,0.5234
449,493,3886,0.4766,0.5234
449,493,3887,0.4766,0.5234
449,493,3888,0.4766,0.5234
449,493,3889,0.4766,0.5234
449,493,3890,0.4766,0.5234
449,493,3891,0.4766,0.5234
449,493,3892,0.4766,0.5234
449,493,3893,0.4766,0.5234
449,493,3894,0.4766,0.5234
449,493,3895,0.4766,0.5234
449,493,3896,0.4766,0.5234
449,493,3897,0.4766,0.5234
449,493,3898,0.4766,0.5234
449,493,3899,0.4766,0.5234
449,493,3900,0.4766,0.5234
449,493,3901,0.4766,0.5234
449,493,3902,0.4766,0.5234
449,493,3903,0.4766,0.5234
449,493,3904,0.4766,0.5234
449,493,3905,0.4766,0.5234
449,493,3906,0.4766,0.5234
449,493,3907,0.4766,0.5234
449,493,3908,0.4766,0.5234
449,493,3909,0.4766,0.5234
449,493,3910,0.4766,0.5234
449,493,3911,0.4766,0.5234
449,493,3912,0.4766,0.5234
449,493,3913,0.4766,0.5234
449,493,3914,0.4766,0.5234
449,493,3915,0.4766,0.5234
449,494,3915,0.4761,0.5239
449,494,3916,0.4761,0.5239
449,494,3917,0.4761,0.5239
449,494,3918,0.4761,0.5239
449,494,3919,0.4761,0.5239
449,494,3920,0.4761,0.5239
449,494,3921,0.4761,0.5239
449,494,3922,0.4761,0.5239
450,494,3922,0.4767,0.5233
451,494,3922,0.4772,0.5228
451,495,3922,0.4767,0.5233
451,495,3923,0.4767,0.5233
451,495,3924,0.4767,0.5233
451,495,3925,0.4767,0.5233
451,495,3926,0.4767,0.5233
451,495,3927,0.4767,0.5233
451,495,3928,0.4767,0.5233
451,495,3929,0.4767,0.5233
451,495,3930,0.4767,0.5233
451,495,3931,0.4767,0.5233
451,496,3931,0.4762,0.5238
451,496,3932,0.4762,0.5238
451,496,3933,0.4762,0.5238
451,496,3934,0.4762,0.5238
451,496,3935,0.4762,0.5238
451,496,3936,0.4762,0.5238
451,496,3937,0.4762,0.5238
451,496,3938,0.4762,0.5238
451,496,3939,0.4762,0.5238
451,496,3940,0.4762,0.5238
451,496,3941,0.4762,0.5238
451,496,3942,0.4762,0.5238
452,496,3942,0.4768,0.5232
452,496,3943,0.4768,0.5232
453,496,3943,0.4773,0.5227
453,496,3944,0.4773,0.5227
453,496,3945,0.4773,0.5227
453,496,3946,0.4773,0.5227
453,497,3946,0.4768,0.5232
453,497,3947,0.4768,0.5232
453,497,3948,0.4768,0.5232
453,497,3949,0.4768,0.5232
453,497,3950,0.4768,0.5232
453,498,3950,0.4763,0.5237
454,498,3950,0.4769,0.5231
454,498,3951,0.4769,0.5231
454,498,3952,0.4769,0.5231
454,498,3953,0.4769,0.5231
454,498,3954,0.4769,0.5231
454,498,3955,0.4769,0.5231
454,499,3955,0.4764,0.5236
454,499,3956,0.4764,0.5236
454,499,3957,0.4764,0.5236
454,499,3958,0.4764,0.5236
454,499,3959,0.4764,0.5236
454,500,3959,0.4759,0.5241
454,500,3960,0.4759,0.5241
454,501,3960,0.4754,0.5246
454,501,3961,0.4754,0.5246
454,502,3961,0.4749,0.5251
454,502,3962,0.4749,0.5251
454,502,3963,0.4749,0.5251
455,502,3963,0.4754,0.5246
455,502,3964,0.4754,0.5246
455,502,3965,0.4754,0.5246
455,502,3966,0.4754,0.5246
455,502,3967,0.4754,0.5246
455,502,3968,0.4754,0.5246
455,502,3969,0.4754,0.5246
455,502,3970,0.4754,0.5246
455,502,3971,0.4754,0.5246
455,502,3972,0.4754,0.5246
455,503,3972,0.4749,0.5251
455,503,3973,0.4749,0.5251
455,503,3974,0.4749,0.5251
455,503,3975,0.4749,0.5251
455,503,3976,0.4749,0.5251
455,503,3977,0.4749,0.5251
455,503,3978,0.4749,0.5251
455,503,3979,0.4749,0.5251
455,503,3980,0.4749,0.5251
455,504,3980,0.4745,0.5255
455,504,3981,0.4745,0.5255
455,504,3982,0.4745,0.5255
455,504,3983,0.4745,0.5255
455,504,3984,0.4745,0.5255
455,504,3985,0.4745,0.5255
455,504,3986,0.4745,0.5255
455,504,3987,0.4745,0.5255
455,504,3988,0.4745,0.5255
455,504,3989,0.4745,0.5255
455,504,3990,0.4745,0.5255
455,504,3991,0.4745,0.5255
455,504,3992,0.4745,0.5255
455,504,3993,0.4745,0.5255
455,504,3994,0.4745,0.5255
455,505,3994,0.474,0.526
455,505,3995,0.474,0.526
455,505,3996,0.474,0.526
455,505,3997,0.474,0.526
455,505,3998,0.474,0.526
455,505,3999,0.474,0.526
455,505,4000,0.474,0.526
455,505,4001,0.474,0.526
455,505,4002,0.474,0.526
455,505,4003,0.474,0.526
455,505,4004,0.474,0.526
455,506,4004,0.4735,0.5265
455,506,4005,0.4735,0.5265
455,506,4006,0.4735,0.5265
455,506,4007,0.4735,0.5265
455,506,4008,0.4735,0.5265
455,506,4009,0.4735,0.5265
455,506,4010,0.4735,0.5265
455,506,4011,0.4735,0.5265
455,506,4012,0.4735,0.5265
455,506,4013,0.4735,0.5265
455,506,4014,0.4735,0.5265
455,506,4015,0.4735,0.5265
455,506,4016,0.4735,0.5265
455,506,4017,0.4735,0.5265
455,506,4018,0.4735,0.5265
455,506,4019,0.4735,0.5265
455,506,4020,0.4735,0.5265
455,506,4021,0.4735,0.5265
455,506,4022,0.4735,0.5265
455,507,4022,0.473,0.527
455,507,4023,0.473,0.527
455,507,4024,0.473,0.527
455,507,4025,0.473,0.527
455,507,4026,0.473,0.527
455,507,4027,0.473,0.527
455,507,4028,0.473,0.527
455,507,4029,0.473,0.527
455,507,4030,0.473,0.527
455,507,4031,0.473,0.527
455,507,4032,0.473,0.527
455,508,4032,0.4725,0.5275
455,509,4032,0.472,0.528
455,509,4033,0.472,0.528
455,510,4033,0.4715,0.5285
455,511,4033,0.471,0.529
455,511,4034,0.471,0.529
455,511,4035,0.471,0.529
455,511,4036,0.471,0.529
455,511,4037,0.471,0.529
455,511,4038,0.471,0.529
455,511,4039,0.471,0.529
455,511,4040,0.471,0.529
455,511,4041,0.471,0.529
455,511,4042,0.471,0.529
455,511,4043,0.471,0.529
455,511,4044,0.471,0.529
455,511,4045,0.471,0.529
455,511,4046,0.471,0.529
455,511,4047,0.471,0.529
455,511,4048,0.471,0.529
455,511,4049,0.471,0.529
455,511,4050,0.471,0.529
455,511,4051,0.471,0.529
455,511,4052,0.471,0.529
455,511,4053,0.471,0.529
455,511,4054,0.471,0.529
455,511,4055,0.471,0.529
455,511,4056,0.471,0.529
455,511,4057,0.471,0.529
455,511,4058,0.471,0.529
455,511,4059,0.471,0.529
455,511,4060,0.471,0.529
455,511,4061,0.471,0.529
455,511,4062,0.471,0.529
455,511,4063,0.471,0.529
455,511,4064,0.471,0.529
455,512,4064,0.4705,0.5295
455,512,4065,0.4705,0.5295
455,512,4066,0.4705,0.5295
455,512,4067,0.4705,0.5295
456,512,4067,0.4711,0.5289
456,512,4068,0.4711,0.5289
456,512,4069,0.4711,0.5289
456,512,4070,0.4711,0.5289
456,512,4071,0.4711,0.5289
457,512,4071,0.4716,0.5284
457,512,4072,0.4716,0.5284
458,512,4072,0.4722,0.5278
458,512,4073,0.4722,0.5278
458,512,4074,0.4722,0.5278
458,512,4075,0.4722,0.5278
458,512,4076,0.4722,0.5278
458,512,4077,0.4722,0.5278
458,512,4078,0.4722,0.5278
458,512,4079,0.4722,0.5278
458,513,4079,0.4717,0.5283
458,513,4080,0.4717,0.5283
458,513,4081,0.4717,0.5283
458,513,4082,0.4717,0.5283
458,513,4083,0.4717,0.5283
458,513,4084,0.4717,0.5283
458,513,4085,0.4717,0.5283
458,513,4086,0.4717,0.5283
458,513,4087,0.4717,0.5283
458,513,4088,0.4717,0.5283
458,513,4089,0.4717,0.5283
458,513,4090,0.4717,0.5283
458,513,4091,0.4717,0.5283
458,513,4092,0.4717,0.5283
458,513,4093,0.4717,0.5283
458,513,4094,0.4717,0.5283
458,513,4095,0.4717,0.5283
458,513,4096,0.4717,0.5283
458,513,4097,0.4717,0.5283
458,513,4098,0.4717,0.5283
458,513,4099,0.4717,0.5283
458,513,4100,0.4717,0.5283
458,513,4101,0.4717,0.5283
458,513,4102,0.4717,0.5283
458,513,4103,0.4717,0.5283
458,513,4104,0.4717,0.5283
458,513,4105,0.4717,0.5283
458,513,4106,0.4717,0.5283
459,513,4106,0.4722,0.5278
459,513,4107,0.4722,0.5278
460,513,4107,0.4728,0.5272
460,513,4108,0.4728,0.5272
460,513,4109,0.4728,0.5272
460,513,4110,0.4728,0.5272
460,513,4111,0.4728,0.5272
460,513,4112,0.4728,0.5272
460,513,4113,0.4728,0.5272
460,513,4114,0.4728,0.5272
460,513,4115,0.4728,0.5272
460,513,4116,0.4728,0.5272
460,513,4117,0.4728,0.5272
460,514,4117,0.4723,0.5277
461,514,4117,0.4728,0.5272
461,515,4117,0.4723,0.5277
461,515,4118,0.4723,0.5277
461,515,4119,0.4723,0.5277
461,515,4120,0.4723,0.5277
462,515,4120,0.4729,0.5271
462,515,4121,0.4729,0.5271
462,515,4122,0.4729,0.5271
462,515,4123,0.4729,0.5271
462,515,4124,0.4729,0.5271
462,515,4125,0.4729,0.5271
462,515,4126,0.4729,0.5271
462,515,4127,0.4729,0.5271
462,515,4128,0.4729,0.5271
462,515,4129,0.4729,0.5271
462,515,4130,0.4729,0.5271
462,515,4131,0.4729,0.5271
462,515,4132,0.4729,0.5271
462,515,4133,0.4729,0.5271
462,515,4134,0.4729,0.5271
462,515,4135,0.4729,0.5271
462,515,4136,0.4729,0.5271
462,515,4137,0.4729,0.5271
